text,date,rating,has_official_reply,reactions_total,edited
"Здравствуйте. Хочу оставить отзыв. Была недавно в Фридомбанке с месячным ребенком. Обслужила меня менеджер Байболат Айгерім. Хочу ее искренне поблагодарить за понимание, так как пропустила меня без очереди. Приняла мой запрос. Ввиду того что я не могла каждый раз приходить, на следующий день несмотря что у нее выходной, отписалась и помогла мне решить мой вопрос. Спасибо, за качественное обслуживание и женскую солидарность.",18 августа 2025,5,True,2,False
"Делала на машину страховку в апреле,все отлично.Сейчас захотела себе карту открыть,подруга посоветовала,я прям сразу начала регистрироваться в мобильном приложении забыв отключить ВПН,на что не прошла какую то там внутреннюю проверку и банк навсегда отклонил мне возможность в деловых отношениях.Это разве обслуживание нормального банка?теперь я захожу на сайт проверить мою страховку,которой нет и полу года,на что на сайте по моему иин тоже вылазит ошибка.Это нормально?🙃🙃я 2 дня подряд звонила в банк,говорила что всему виной впн,на что мне никто не помог,и в итоге вот так они относятся к людям,кто пользуется их услугами.",15 августа 2025,1,False,0,False
"Оплачивал штраф через приложение Freedom Bank. После подтверждения сразу появилось сообщение «платёж принят» — естественно, я решил, что всё в порядке. На деле оказалось, что платёж НЕ прошёл, просто приложение выдало фейковое уведомление. В итоге прошло 7 дней, и я потерял право на 50% скидку — теперь вынужден платить полную сумму из-за косяка приложения. Это просто недопустимо. Зачем вводить людей в заблуждение? Либо делайте нормальное отображение статуса платежей, либо не пишите, что он «принят». Очень неприятный опыт, доверие к банку подорвано.",15 августа 2025,1,True,0,False
Консультант Жунусбаева Әсем рахмет тез арада праблемамды шешип берди.карта агугада комектести.Жогары лауазымы котериле берсин ризамын рахмет!!!!!!!,15 августа 2025,5,True,0,True
"Взял кредит на ремонт машины - 1.5 млн под 15%. Одобрили за день, страховку не навязывали. Штраф был небольшой, но теперь ставлю напоминания. Удобно, что график платежей гибкий: можно перенести дату раз в полгода",11 августа 2025,5,True,0,False
Выбрал «Фридом» за удобство и широкий спектр услуг. Банк предлагает всё необходимое для ведения бизнеса. Особенно впечатляет скорость обработки заявок и профессионализм сотрудников.,11 августа 2025,5,False,0,False
Выбрал «Фридом» за удобство и широкий спектр услуг. Банк предлагает всё необходимое для ведения бизнеса. Особенно впечатляет скорость обработки заявок и профессионализм сотрудников.,11 августа 2025,5,True,0,False
"Я предприниматель и у Фридома открыл расчётный счёт. Без лишних проволочек, подключил эквайринг с хорошим тарифом. У банк предлагает гибкие условия для малого бизнеса. Техподдержка работает чётко — проблемы решают в рабочее время без задержек.",5 августа 2025,5,True,0,False
"Рефинансировала в этом банке кредит, потому что предложили более низкий процент. Платёж уменьшился на 10 000 тенге, но пришлось предоставить кучу документов. Онлайн-оформление заняло три дня. Не понравилось, что страховку включили автоматически — отменила через звонок. В целом, условия лучше, чем у меня были в другом банке.",5 августа 2025,5,True,0,False
"Взял автокредит через Freedom Bank. Круто что в банк не пришлось ходить. Машину выбрал, банк оплатил. Я доволен 😎",24 июля 2025,5,True,0,False
Пользуюсь услугами Фридом банка для личных и бизнес целей. Уровень сервиса стабильно высокий. Надежный партнер на 100%.,21 июля 2025,5,True,0,False
"Мошенн#ики.

Ситуация такова: мы бронировали тур в рассрочку и мы оплатили рассрочку на несколько месяцев вперед. Отель нам отказали (мест нет), но банк мои деньги еще не вернули. Прошло две недели.

Менеджера бесполезные, не знают свое дело, отвечают по-разному, врут. Я им звонил, пишу каждый день в течении 12 дней, но нет результата.

Они сказали что «возврат средств было», но на счету ничего не поступило.",21 июля 2025,1,True,1,False
Очень долгое обслуживание,20 февраля 2025,1,True,4,False
Менеджер Еңлік отлично выполнила свою работу,19 февраля 2025,5,True,0,True
Аружан Мырзабек,7 февраля 2025,5,False,0,False
👍хорошее обслуживание,6 февраля 2025,5,True,0,False
Завис картомат,29 января 2025,1,True,3,False
Нереально долго обслуживают,28 января 2025,3,True,2,True
Из за халатности менеджера мы потеряли 100000,27 января 2025,1,True,6,False
"Меня обслужил Ерсултан, он очень вежливый и приятный сотрудник. Спасибо, за помощь",4 ноября 2025,5,True,1,False
Сотруднику ресепшен Ильясу спасибо за отличную работу!,28 октября 2025,5,True,1,False
Байбосынова Аккеркеге көп рахмет өз ісін мықты білетін маман👍👍👍,21 октября 2025,5,True,2,False
"Спасибо банку, реально помогли. Рефинансировал старый кредит. Платеж стал меньше существенно",20 октября 2025,5,True,1,False
Спасибо сотрудникам банка. Объяснили четко по кредиту на авто.Ответили на все мои вопросы,17 октября 2025,5,True,1,False
Менеджер Оразбай Асель өте жақсы менеджер барин түсіндіріп тез счет ашып берди рахмет өте жақсы банк,16 октября 2025,5,True,2,False
"Менеджер Махмуд Альбинага рахмет, барлык сурактарыма жауап берып комектесты!",10 октября 2025,5,True,0,False
"Очень довольна обслуживанием, спасибо менеджеру Айтжан Ардак!",7 октября 2025,5,True,1,False
Маган кридит бойынша комектескенге Махмуд Альбинага рахмет!,7 октября 2025,5,True,1,False
"21 января приобрела билеты в кино через приложение банка, планы изменились и я за 4 часа до сеанса оформила возврат
Сегодня 3 февраля и деньги мне так и не вернули
Каждый день менеджеры говорят «в течении дня поступят» но деньгами не пахнет

Вчера также в Яндексе заказывала продукты и за те позиции что не было в наличии должны были вернуть средства, но опять же возврата нет",3 февраля 2025,1,True,5,True
"Пришел за выпиской, время 18:35. Из 7 столов работают только 2(8 и 9). А остальные менеджера собрались за одним столом и болтают, смеются, хохочат. На фото даже жти 2 стола никого не принимают",31 января 2025,1,True,6,False
"Отвратительный банк:) все отзывы проплаченные. Первый минус - в картоматах нет того дизайна, который ты выбираешь изначально. Тогда спрашивается, зачем изначально нужно было выбирать. Вы либо оперативно обновляйте свои же картоматы, а если нет возможности то не беритесь клепать новые дизайны
Второй - без карты не пополнишь деньги, только переводом в приложении с другой карты. Вроде все логично, заходишь в пополнение - комиссия 0 тенге. Только фридом решил умолчать о том, что комиссия и так спишется, только будет указана Каспи, отличная обманка для таких доверчивых как я)
Посмотрим на кэшбэки, попользуюсь пару месяцев, но если все и дальше будет так плачевно, закрываю карту и больше не буду с ними связываться",30 января 2025,1,True,10,False
"Алматы қаласы бойынша пластик карта шығаратын 3 филиалы ғана бар. 24.01.2025 жылы 595 колл нөмірінде хабарласқанымда, оператор Құрманғазы БО, Құрманғазы көшесі, 61а мекенжайындағы филиал істеп тұр деген. Түсте келсем банкте мүлде жүйе жұмыс істемей тұр дейді. 4 күн бұрын картаға өтінім бергенмін. Әлі істемеген. Бахтияр деген ресепшндегі маман “талон да бере алмай жатырмыз, жүйе істемей тұр” деді. 2 сағат дәлізде отырмыз.

Әдетте, екінші деңгейлі бәсекеге қабілетті банктер қатарында Forte Bank картасын 15 сағаттың ішінде курьер арқылы тегін жеткізіп береді. Ал Kaspi банк картоматынан 1 мин басып береді. Мынау Freedom тасбақадан өткен, 4 күн бұрын тапсырыс қабылдаған. Тимур Тұрлов публикаға ғана әртістене бермей, қызмет сапасын дұрыстау керек.",25 января 2025,1,True,7,False
"Просто отвратительный банк который может существовать, уже как почти месяц в блоке висит у меня там два перевода поступило и все блок, в поддержке сидят вообще бабуины какие-то которые отвечают спустя 3 часа и не чем не могут помочь, уже как две недели все документы предоставил и без толку, приходится только растрогать договор это просто ужас",21 января 2025,1,True,10,False
"Банк просто так забрал мою Фридом валюту , просто так перестал отображать. Не признают и пишут просто уму не постижимый вещи. Говорят что они были переведены, при этом суммы разные совсем. Потом говорили, что надо переустановить приложение, чтобы было видно. Все равно ничего не изменилось.
За границей приложение вечно лагать начинает. Переводы с карты на карту не работают. То сервер не работает, то в целях безопасности. В общем мягко говоря так себе банк.",10 января 2025,1,True,6,True
"НЕНАДО РЕБЯТА. !! деньги висят на счетах воспользоваться не получается , вечные проблемы. работаю по работе с этим банком и проблема на проблеме. НЕНАДО!!!. Поддержка трубки бросает . говорить не хотят . Ужас !",18 июля 2025,1,True,6,True
"Не компетентные менеджера! Главный менеджер не знала, что такое вознаграждение банка
В колл-центре тоже говорят каждый раз разную информацию
Фридом банк- это самый большой Lohoтрон",17 июля 2025,1,True,0,False
Бир кун ишинде осы банктан кредитке колик сатып алдым. Барлыгын тез онлайн шешуге мумкиндик бергени ушинкоп рахмет,16 июля 2025,5,True,0,False
"Очень неудобное приложение, забрали все мелкие приложения у себя, и теперь надо делать столько лишних действий, чтобы что-то купить, еще и условия только через их банк. Я и так уже использую ваше приложение, почему я тогда не могу оплатить другой картой??
Очень неудобно в использовании",11 июля 2025,1,True,2,False
"Не знаю, что все с ума сходят с этой валютой фридом. Я ничего не понял, если честно. Но мне потом один знакомый объяснил, что там как бы становишься акционером компании – ну я тоже решил участвовать. А чо, фридом уже милиарды долларов стоит… Надо было раньше эту валюту купить, сейчас было бы у меня намного больше.",10 июля 2025,5,True,0,False
"поддержка не работает, игнорит
не могу зайти в банк и воспользоваться своими же деньгами.
остается ждать, надеюсь через время само решится, но так ведь не должно быть?
неужели сложно сделать нормальную тех. поддержку и реально заботиться о своей репутации?",10 июля 2025,1,True,4,True
"По городу всего 3 филиала, и это один из самых худших….
Медленное обслуживание, просидел около 40-ка минут чтобы просто перевести деньги….",8 июля 2025,2,True,3,False
"Взял тут потребительский кредит онлайн - реально удобно. Заявку оформил за 15 минут, одобрение пришло через час. Условия нормальные, без скрытых платежей. Карта Freepay, которую дали в комплекте, тоже радует - кешбэк начисляют регулярно, никаких заморочек с использованием",7 июля 2025,5,True,0,False
"Благодарю компанию Freedom bank!!!
Особенно хочется отдельно поблагодарить менеджера по автокредитованию Куаныша 🤝желаю успехов и процветания в карьере , помогал с первых минут обратной связи до подписания и получения авто 👍😎",6 июля 2025,5,True,0,False
"Делала возврат двух билетов в тикетон. Половина средств поступила, а вторая — нет, и я параллельно обратилась в банк. Они создали заявку, и после длительных разбирательств между фридом и тикетон оставшаяся сумма всё-таки поступила. Я обрадовалась окончанию этой возни, но спустя два дня ещё раз поступила сумма. Я снова обратилась в банк, на что они закрыли предыдущую заявку и создали уже новую по поводу лишнего поступления. То есть это какой-то бесконечный круг ♻️ Одна ошибка, которая влечёт за собой другую, и на каждую по заявке. Ощущение, будто отделы банка не взаимодействуют между собой, как и продукты холдинга.
8 мая делала возврат в тикетон, а 3 июня обратилась в банк касательно лишних денег, с тех пор нет покоя.

upd: Прошёл целый месяц, а банк до сих пор не отменил лишние средства на моём счету. Всё, что придумали - это чтоб я перевела на какой-то счёт эту лишнюю сумму. Ну абсурд просто! Перекладывают на клиента ответственность, а вопрос так и остаётся открытым.",4 июля 2025,1,True,4,True
"Ужасный банк это точно!!!!! 10 дней рассматривают , долго выдают , менеджеры не работают, надо долбить каждый день до них чтобы работали, еще и не отвечают !!!!",4 июля 2025,1,True,4,False
"Самый ужа$ный банк.Не открываете карту на этом банке.
Осы банктан ашып каспидаға ақшамды осы банкқа аудардым .Оны не пайдалана алмайсың ,не аудара алмайсың не снимать етіп ала алмайсың .Операторлар жауап бермейді бір біріне сілтеп қанды іштіңдер.Кейін вообще жоқ болып кетті ақшам 0 болып тұр .Менің личный ақшамды жоққылып жіберді мына банк осыдан кейін қалай сеніп саласың ақшаңды .Полный проблема тауып береді ақша.уақыт,энергияның бәрін сорып алды 😤😡",3 июля 2025,1,True,5,False
"ШАҒЫМ

өтініш бергеніме 10 күннен астам уақыт өтсе де, тиісті анықтаманы әлі күнге дейін ала алмай отырмын. Бұл құжат маған шұғыл түрде қажет, себебі онсыз тиісті қалпына келтіру жұмыстарын жүргізе алмай, көлігімді заңды түрде пайдалану құқығым шектеліп отыр.

Сіздерден осы мәселені шұғыл түрде қарап, анықтаманы беру процесін жеделдетуді өтінемін. Құжат дайындау мерзімі заңмен белгіленген шектерден асып кетті деп есептеймін.

Алдағы уақытта мұндай кідірістерге жол бермеулеріңізді және азаматтардың өтініштерін дер кезінде қарастыруларыңызды сұраймын.",2 июля 2025,1,True,1,False
"Я думаю вам стоит сделать ребрендинг и переименовать свой банк в ""hooinia bank"" что бы люди сразу понимали куда они приходят. Вы не можете открыть счет новому клиенту в течение недели, не можете починить свое ""super"" app и еще куча всего того с чем сталкиваются люди в отзывах ниже. Зачем вы работаете? Закрывайтесь, вы никому не нужны.",30 июня 2025,1,True,6,False
"Спасибо за цифровую ипотеку. Очень простой и понятный процесс. Оформили через приложение, ничего лишнего. Банк сработал оперативно. Все прозрачно и без скрытых условий.",30 июня 2025,5,True,0,False
"Ужасный банк! Не рекомендую. Постоянные сбои приложения, поддержка ни разу не помогла, списывают по несколько раз покупки, непонятные движения, это ужас, закрываю все у вас, доверия вам никакого.",25 июня 2025,1,True,4,False
"Цифровой банк и классные кэшбэки, место расположение тоже хорошее. Обслуживание хорошее,Аружан очень грамотный специалист, все знает и объяснит 👍🏻",24 июня 2025,5,False,0,False
"Ужасный банк, одно название что цифровое, ничего не автоматизирован, деньги для погашения лежали на карте фридома, их сайт по техническим причинам не работал. В день погашения сами со своих карт не могут списать! еще и пеню начислили за один день, а ничего что у вас не работал сайт?!",22 июня 2025,1,True,9,False
"Банк хороший нравится пользоваться услугами, но ужасные проблемы с пополнением карты когда у тебя наличные, приезжаешь в один офис оказывается они его закрыли, едешь пол города до банкомата а банкомат в итоге не работает по техническим причинам, поставьте больше банкоматов разных районах города",18 июня 2025,3,True,0,False
"Кредит на ТОО оформили быстро онлайн. Без визитов офиса банка. Получили деньги. Довольны! Сказали что скоро запустят приложение для бизнеса, ждемс",17 июня 2025,5,True,0,False
Почему ипотечный платеж можно оплатить пенсионкой только в день ежемесячного платежа и только в отделении? Почему нельзя заранее? Приходится опаздывать на работу,16 июня 2025,1,True,5,True
"отличное и красивое отделеение, зашла и сделала свои дела без очередей. Сотрудники приятные и действительно хотят помочь",9 июня 2025,5,True,1,False
"Очень удобное расположение. Быстрое, понятное и профессиональное обслуживание! Отлично!",6 октября 2025,5,True,1,False
Хорошее отделение и лучший сервис. Помогли разобраться с картой.,1 октября 2025,5,True,1,False
"Всё было на высшем уровне, обслуживание супер, спасибо менеджеру Айганым",30 сентября 2025,5,True,1,False
"Банкке карта ашуға келдім, Айганым жақсы сапада қызмет көрсетті👍🏼👍🏼",30 сентября 2025,5,True,1,False
"Спасибо консультанту Айганым, всё четко и быстро объяснила",30 сентября 2025,5,True,1,False
"Амантай Ерсултан отличный консультант , профессионал своего дело",30 сентября 2025,5,True,1,False
"Обслуживание отличное! Быстро, грамотно! Менеджер Ардак",30 сентября 2025,5,True,1,False
"Айганым быстро и понятно помогла,осталось довольна сервисом",29 сентября 2025,5,True,1,False
Спасибо менеджеру Айганым за вежливое и быстрее обслуживание👍,29 сентября 2025,5,True,1,False
Спасибо всем менеджерам которые решили мою проблему быстро и оперативно!,23 сентября 2025,5,True,1,False
"Очень хороший персонал, стажер Ильяс все хорошо и понятно оььяснил",23 сентября 2025,5,True,1,False
"Айганым помогла мне отлично.
Обращайтесь к девушке по имени Айганым.",23 сентября 2025,5,True,1,False
Поекрассное обслуживание посткрндитном отделе и Жұмамұрат Айғаным,22 сентября 2025,5,True,1,False
"Обслуживание всегда вежливо, быстро. Менеджер Ерсултан внимательный, вежливый, молодец👍",22 сентября 2025,5,True,1,False
"Отличный офис, профессиональная коианда. Отдельная благодарность Динаре за вовлеченность!",18 сентября 2025,5,True,1,False
"Качественное, профессиональное обслуживание Айтжан Ардак! Спасибо",18 сентября 2025,5,True,1,False
"Умерова Зарина очень профессинальный специалист. Большое спасибо за внимание,терпение и помощь",16 сентября 2025,5,True,1,False
Өте жақсы ! Клиенттермен жақсы жұмыс атқарады. Қурмкнғазы 61 А Байболат Айгерим Болатқызы👍,16 сентября 2025,5,True,1,False
"Менеджер Мамытбекова Мадинага улкен алгысымды билдиремин, барлык сурагыма жауап берди",15 сентября 2025,5,True,1,False
"Спасибо Мырзабек Аружан, все доступно объяснила, помогла, оперативно отработала мою заявку👍",13 сентября 2025,5,True,1,False
Спасибо Мамытбековой Мадине за помощь. Быстро и с желанием помочь решила мой вопрос!,7 сентября 2025,5,True,1,False
Очень понравилось обслуживание у Жумамурат Айганым! Всё подробно объяснила и помогла решить вопрос.,29 августа 2025,5,True,1,False
Спасибо менеджеру Айғаным за качественную консультацию 👍😍,29 августа 2025,5,True,1,False
"Өте сапалы қызметшілер жұмыс істейді, қызметші Айганымға алғысымды білдіргім келеді",29 августа 2025,5,True,1,False
"Видно, что Бахтияр профессионал своего дела. Спасибо за внимательное отношение!",29 августа 2025,5,True,1,False
Хочу поблагодарить менеджера Бахтияра. Очень внимательный и отзывчивый,29 августа 2025,5,True,1,False
большое спасибо Бахтияру за внимательность и помощь! Очень приятное обслуживание в Фридом Банке,29 августа 2025,5,True,1,False
Спасибо менеджеру Альбине за качественную консультацию 👍🏻,29 августа 2025,5,True,1,False
"Спасибо менеджеру Альбине, за отличную консультацию",29 августа 2025,5,True,1,False
"Хочу выразить огромную благодарность Бахтияру , за оперативную помощь с приложением )",29 августа 2025,5,True,1,False
"Очень быстрое обслуживание, спасибо за информацию и помощь Бахтияр👏🏻",29 августа 2025,5,True,1,True
Бахтияр отличный сотрудник — всё подсказал и быстро помог. Остались только хорошие впечатления!,29 августа 2025,5,True,1,False
"отличный сервис, сотрудница Айганым очень вежливо разговаривает,",28 августа 2025,5,True,1,False
Спасибо Айганым за помощь! Всё быстро и понятно объяснила,27 августа 2025,5,True,2,False
"Были вопросы по карте, сотрудник Мамытбекова Мадина все подробно обьяснила, обслуживанием доволен",27 августа 2025,5,True,1,True
Құрметпен қызмет көрсеткеніңіздер үшін рахмет. Осы банкта жақсы қызметкерлер жұмыс істейді екен,21 августа 2025,5,True,1,False
"Отличный сервис! Забрала карту, которую заказала в приложении. Оформили и доставили быстро",18 августа 2025,5,True,1,False
Қайырлы күн. Бөлімше қызметкерлері өте сыпайы. Банкомат жұтып қойған картамды тез шығарып берді.,15 августа 2025,5,True,0,True
Самый ужасный банк на свете!!! Конкретно ничего сказать не могут,31 июля 2025,1,True,0,False
Самый худший банк на свете он доводит очень сильно до нервов,27 июля 2025,1,True,3,False
"Хочу выразить искреннюю благодарность за высокопрофессиональное и человечное отношение при решении вопроса возврата денежных средств. Freedom Bank.
Отдельное спасибо Мырзабек Аружан Шоканкызы, заведующей сектором города Алматы, за чёткую коммуникацию, внимательность и готовность помочь в непростой ситуации.
Также хочу отметить работу Рахимова Талгата Алимжановича, представителя службы безопасности — за честность, оперативность и поддержку на всех этапах.

Приятно удивлёна таким уровнем ответственности и подхода. Сотрудничество оставило исключительно положительное впечатление. Спасибо за вашу работу!
Клиент г. Павлодар 💖Калелова Жулдыз 💖",5 июня 2025,5,True,3,True
"30 мая списали деньги , ушла в минус. За одну и ту же услугу получается оплатила 3 раза. Не решают проблему",5 июня 2025,1,True,3,False
"Ужасный банк, очень медленное обслуживание, обучите своих сотрудников работать быстрее, как можно одного клиента по 30-40 мин обслуживать?",5 июня 2025,1,True,5,False
Один из недобросовестных банков РК. Нарушают условия договора и после обращения в Агентство по регулированию признают о том что нарушили. Производят списания даже при наличии заявления о другой операции. Если есть возможность то не связывайтесь с этим банком.,5 июня 2025,1,True,2,False
"пропали деньги со счета! сумма небольшая, но все равно неприятно, ведь это БАНК! быстро не пофиксили проблему, теперь приходится тратить время на разборки. этим банком лучше не пользоваться.",4 июня 2025,1,True,6,False
"Деньги списывают со счета при заблокированной карте. С 30 мая сбой, до сих пор деньги пропадают. Больше ни ногой в ваш банк!",2 июня 2025,1,True,7,False
"В этом банке со счёта проподают деньги! В пятницу случился сбой, пропали со счёта деньги! Трачу субботний выходной, потому что в колцентре и по вотсап вопрос конечно же не решается. В этом отделении менеддер по имени если не ошибаюсь Айбек, стол #13 обещал, что до понедельника решится вопрос. Но время 21:32 деньги на карту так и не поступили. Я больше не буду оставлять ваши мнимые заявки, я буду писать официальные претензии, писать омбудсмену и далее суд! После решения ситуации ни ногой в этот банк! Они даже ничего не делают чтобы хоть как то оправдаться и исправить ситуацию! Деньги пропадают, а они как хотят их так и крутят!",2 июня 2025,1,True,8,False
"Хочу выразить своё крайнее недовольство в связи с ситуацией, которая произошла сегодня и причинила мне как моральный, так и временной ущерб.

Сегодня мне поступил звонок с номера . Девушка, представившаяся оператором вашего банка, сообщила, что я досрочно закрыла ипотеку, и мне необходимо лично явиться в отделение для получения некой выплаты, якобы положенной в связи с этим. На мой вопрос о размере выплаты, мне было сказано, что информацию смогут предоставить только в отделении банка.

Доверившись этой информации, я поехала в ближайшее отделение, потратила своё личное время и столкнулась с полным непониманием со стороны сотрудников. Никто из сотрудников не был в курсе ни о какой выплате, и никакой информации предоставить не смогли.

После этого я повторно позвонила по тому же номеру, и спустя 30 минут ожидания получила ответ, что никаких звонков от вашего банка мне не поступало.

Я глубоко возмущена подобным уровнем обслуживания. Считаю недопустимым, что от имени банка кто-то распространяет ложную информацию, в результате чего клиенты тратят своё время и сталкиваются с путаницей.
Прошу разобраться в данной ситуации и предоставить официальное объяснение: кто и по какой причине звонил мне от имени банка, если сам банк отрицает факт звонка?

Надеюсь на оперативную обратную связь и урегулирование данной ситуации.",2 июня 2025,1,True,5,True
"Банк қызметкерлері өздері жасап беруі керек документтерді анда бар мұнда бар, үш күннен кейін кел, ертең кел, басқа бөлімшеге барасыз деп сандалтып жұмсай береді, отырып алып телефон шұқып ештеңе бітіріп бермейді. Ондай пайдасыз пайдасыздарды жұмыстан қуу керек, болмаса банк жабылсын. Қызметтеріңіз өте нашар. Ауылдан келген аңқау адамдарды босқа жүгіртіп қоясыңдар. Е өтінішке арыз жазамыз аттарыңызға",2 июня 2025,1,True,1,False
"Несмотря на все плюшки что у вас есть, ваш отдел по работе с клиентами очень плохой.
Ждал ответа 40 мин.

Также я не был предупрежден о том, что при закрытии депозита Стратегия, деньги возвращаются только через 30 дней, а также все предыдущие проценты отменяются. О таких вещах, нужно жирным текстом предупреждать!",2 июня 2025,1,True,2,False
"Оплатил 1 месячный платёж досрочно, а списали как за 2 раза, хотя в детализации показывают будто 1 раз.
Позвонил в банк, пытаются убедить будто это я дважды оплатил))) хотя там тупо 1 кнопка на погашение 1го платежа за июнь. Два нереально оплатить самому)))
А тех поддержка чата и вовсе думает может я за прошлый не платил за май)
Если бы я держал там основные деньги то даже не заметил бы что у меня украли дублированием оплаты.",30 мая 2025,1,True,6,True
"Сегодня при отменны транзакции с терминала, по факту все ровно списали деньги. По итогу сколько раз кассир в магазине прикладывал мою карту чтобы произвести оплату, происходила отмена (5 попыток было). Вернувшись домой вижу ситуацию, оказывается банк все таки списал мои деньги 5 раз ПОДРЯД, прошло три часа и до сих пор деньги не вернули !!!!!!",30 мая 2025,1,True,6,False
"Спасибо большое менеджеру Мырзабек Аружан Шоқанқызы, так качественно помогла, успокоила мой настрой скандалить.",30 мая 2025,5,True,1,False
"Максисально мерзкий банк. Сделали перевод по номеру телефона, деньги списались, но не поступили. В поддержке сначала долго думали, потом сказали, что на самом деле деньги поступили, и они у меня на карте (хотя это не так). А потом сказали, что нужно обратиться в отделение. Фридом, вы совсем из ума выжили?",30 мая 2025,1,True,4,False
"Хочу выразить благодарность банку Фридом за высокий уровень сервиса и внимательное отношение к клиентам. Особенно хочу отметить работу менеджера Асем Жолдасбек — очень компетентный, доброжелательный и отзывчивый специалист.
Асема помогла оперативно решить все мои вопросы!
Желаю успехов и процветания вашей команде)",29 мая 2025,5,True,1,False
"Крутой сервис. Брал авто в кредит. Полностью дистанционное оформление, быстрое одобрение и прозрачные условия. Очень доволен.",28 мая 2025,5,True,1,False
"Мне легче написать тут о том, как во ВТОРОЙ раз вы организовали реализацию билетов на концерт Джейло, чем писать в ваши службы поддержки.
1. В 10 утра на сайте тикетон я встала в очередь
2. В 10:40 меня перекинули к покупке, места, которые были свободны, по факту оказались заняты
3. Я получила номер заказа, еле нашла 2 билета, не было функции видеть свободные и занятые места, кое-как в конце высветилось 2 места
4. Меня не перекинуло к оплате, присовоен номер заказа, который явно уже аннулирован
5. В каспи было указано, что тикетон недоступен до 11.30, халык открывал, но номер заказа не видит, а в вашем приложении фридом и вовсе кроме сауны, заказ билетов и ещё одного сервиса ничего не было. Кэшбек зажали и убили на несколько часов тикетон в своём же приложении?
6. Эффект? Ноль. Билеты не куплены, 2 часа времени и нервов потрачены.
7. Увольтесь всем составом уже, вместе с разработчиками и Турловым. Не умеете вы такие масштабы обслуживать, не беритесь.",28 мая 2025,1,True,4,True
